Match Id,Team,Opponent,Bowling,O,M,R,W,ER
405,India,South Africa,Ravindra Jadeja,2.0,0.0,8.0,0.0,4.0
405,India,South Africa,Suresh Raina,4.0,0.0,35.0,0.0,8.75
405,India,South Africa,Amit Mishra,3.0,0.0,36.0,0.0,12.0
405,South Africa,India,Jean-Paul Duminy,3.0,0.0,29.0,0.0,9.67
405,South Africa,India,Albie Morkel,2.0,0.0,17.0,0.0,8.5
405,South Africa,India,Dale Steyn,3.1,0.0,36.0,0.0,11.37
405,South Africa,India,Beuran Hendricks,4.0,0.0,31.0,2.0,7.75
405,South Africa,India,Wayne Parnell,3.0,0.0,33.0,1.0,11.0
405,South Africa,India,Imran Tahir,4.0,0.0,30.0,1.0,7.5
406,Sri Lanka,India,Nuwan Kulasekara,4.0,0.0,29.0,1.0,7.25
406,Sri Lanka,India,Angelo Mathews,4.0,0.0,25.0,1.0,6.25
406,Sri Lanka,India,Sachithra Senanayake,4.0,0.0,22.0,0.0,5.5
406,Sri Lanka,India,Lasith Malinga,4.0,0.0,27.0,0.0,6.75
406,Sri Lanka,India,Rangana Herath,4.0,0.0,23.0,1.0,5.75
406,India,Sri Lanka,Bhuvneshwar Kumar,3.0,0.0,18.0,0.0,6.0
406,India,Sri Lanka,Mohit Sharma,2.0,0.0,18.0,1.0,9.0
406,India,Sri Lanka,Ravichandran Ashwin,3.5,0.0,29.0,1.0,7.57
406,India,Sri Lanka,Amit Mishra,4.0,0.0,32.0,1.0,8.0
406,India,Sri Lanka,Suresh Raina,4.0,0.0,24.0,1.0,6.0
406,India,Sri Lanka,Ravindra Jadeja,1.0,0.0,11.0,0.0,11.0
407,England,Sri Lanka,Joe Root,2.0,0.0,16.0,1.0,8.0
407,England,Sri Lanka,Chris Woakes,4.0,0.0,31.0,1.0,7.75
407,England,Sri Lanka,Harry Gurney,4.0,0.0,26.0,2.0,6.5
407,England,Sri Lanka,Chris Jordan,4.0,0.0,43.0,1.0,10.75
407,England,Sri Lanka,James Tredwell,4.0,0.0,41.0,1.0,10.25
407,England,Sri Lanka,Ravi Bopara,2.0,0.0,24.0,0.0,12.0
407,Sri Lanka,England,Nuwan Kulasekara,4.0,0.0,39.0,1.0,9.75
407,Sri Lanka,England,Angelo Mathews,2.0,0.0,7.0,1.0,3.5
407,Sri Lanka,England,Suranga Lakmal,4.0,0.0,44.0,1.0,11.0
407,Sri Lanka,England,Sachithra Senanayake,3.0,0.0,26.0,0.0,8.67
407,Sri Lanka,England,Lasith Malinga,4.0,0.0,28.0,3.0,7.0
407,Sri Lanka,England,Thisara Perera,3.0,0.0,24.0,1.0,8.0
408,New Zealand,West Indies,Tim Southee,4.0,0.0,20.0,2.0,5.0
408,New Zealand,West Indies,Trent Boult,4.0,0.0,28.0,2.0,7.0
408,New Zealand,West Indies,James Neesham,3.0,0.0,14.0,0.0,4.67
408,New Zealand,West Indies,Corey Anderson,4.0,0.0,32.0,2.0,8.0
408,New Zealand,West Indies,Ish Sodhi,3.0,0.0,35.0,1.0,11.67
408,West Indies,New Zealand,Samuel Badree,3.0,0.0,13.0,0.0,4.33
408,West Indies,New Zealand,Krishmar Santokie,2.0,0.0,27.0,1.0,13.5
408,West Indies,New Zealand,Sunil Narine,3.0,0.0,19.0,0.0,6.33
408,West Indies,New Zealand,Andre Russell,2.0,0.0,21.0,0.0,10.5
408,West Indies,New Zealand,Daren Sammy,3.0,0.0,22.0,3.0,7.33
408,West Indies,New Zealand,Kieron Pollard,2.0,0.0,14.0,0.0,7.0
409,New Zealand,West Indies,Tim Southee,4.0,0.0,34.0,1.0,8.5
409,New Zealand,West Indies,Trent Boult,4.0,1.0,22.0,2.0,5.5
409,New Zealand,West Indies,James Neesham,4.0,0.0,31.0,0.0,7.75
409,New Zealand,West Indies,Corey Anderson,4.0,0.0,51.0,1.0,12.75
409,New Zealand,West Indies,Ish Sodhi,2.0,0.0,16.0,1.0,8.0
409,New Zealand,West Indies,Kane Williamson,2.0,0.0,11.0,1.0,5.5
409,West Indies,New Zealand,Samuel Badree,4.0,1.0,20.0,1.0,5.0
409,West Indies,New Zealand,Sheldon Cottrell,3.1,0.0,28.0,3.0,8.84
409,West Indies,New Zealand,Sunil Narine,4.0,0.0,19.0,2.0,4.75
409,West Indies,New Zealand,Daren Sammy,3.0,0.0,22.0,0.0,7.33
409,West Indies,New Zealand,Andre Russell,2.0,0.0,17.0,1.0,8.5
409,West Indies,New Zealand,Kieron Pollard,3.0,0.0,19.0,1.0,6.33
411,India,England,Ravichandran Ashwin,4.0,0.0,37.0,0.0,9.25
411,India,England,Mohit Sharma,4.0,0.0,39.0,1.0,9.75
411,India,England,Mohammed Shami,4.0,0.0,38.0,3.0,9.5
411,India,England,Karn Sharma,4.0,0.0,28.0,1.0,7.0
411,India,England,Ravindra Jadeja,4.0,0.0,35.0,1.0,8.75
411,England,India,Steven Finn,4.0,0.0,28.0,1.0,7.0
411,England,India,Moeen Ali,3.0,0.0,31.0,1.0,10.33
411,England,India,Harry Gurney,4.0,0.0,29.0,1.0,7.25
411,England,India,Chris Woakes,4.0,0.0,43.0,1.0,10.75
411,England,India,Ravi Bopara,1.0,0.0,14.0,0.0,14.0
411,England,India,James Tredwell,4.0,0.0,28.0,0.0,7.0
412,Australia,Pakistan,Glenn Maxwell,3.0,0.0,13.0,3.0,4.33
412,Australia,Pakistan,Mitchell Starc,4.0,0.0,17.0,1.0,4.25
412,Australia,Pakistan,Cameron Boyce,4.0,0.0,10.0,2.0,2.5
412,Australia,Pakistan,Kane Richardson,3.0,0.0,13.0,1.0,4.33
412,Australia,Pakistan,Sean Abbott,3.0,0.0,17.0,1.0,5.67
412,Australia,Pakistan,Steve Smith,1.0,0.0,4.0,0.0,4.0
412,Australia,Pakistan,James Faulkner,2.0,0.0,15.0,1.0,7.5
412,Pakistan,Australia,Raza Hasan,4.0,0.0,17.0,2.0,4.25
412,Pakistan,Australia,Mohammad Irfan,2.0,0.0,20.0,0.0,10.0
412,Pakistan,Australia,Shahid Afridi,4.0,0.0,17.0,1.0,4.25
412,Pakistan,Australia,Wahab Riaz,2.0,0.0,15.0,1.0,7.5
412,Pakistan,Australia,Saad Nasim,1.0,0.0,12.0,0.0,12.0
412,Pakistan,Australia,Sohaib Maqsood,1.0,0.0,12.0,0.0,12.0
413,South Africa,Australia,Kyle Abbott,4.0,0.0,21.0,3.0,5.25
413,South Africa,Australia,Kagiso Rabada,3.0,0.0,27.0,0.0,9.0
413,South Africa,Australia,Wayne Parnell,4.0,0.0,28.0,1.0,7.0
413,South Africa,Australia,Ryan McLaren,3.0,0.0,27.0,1.0,9.0
413,South Africa,Australia,Jean-Paul Duminy,2.0,0.0,8.0,0.0,4.0
413,South Africa,Australia,Imran Tahir,4.0,0.0,31.0,1.0,7.75
413,Australia,South Africa,Doug Bollinger,3.0,0.0,22.0,1.0,7.33
413,Australia,South Africa,Pat Cummins,4.0,0.0,21.0,1.0,5.25
413,Australia,South Africa,Kane Richardson,3.0,0.0,28.0,0.0,9.33
413,Australia,South Africa,Shane Watson,1.0,0.0,13.0,0.0,13.0
413,Australia,South Africa,Cameron Boyce,4.0,0.0,31.0,1.0,7.75
413,Australia,South Africa,James Faulkner,3.0,0.0,17.0,0.0,5.67
413,Australia,South Africa,Ben Cutting,1.0,0.0,11.0,0.0,11.0
414,Australia,South Africa,Doug Bollinger,4.0,0.0,23.0,1.0,5.75
414,Australia,South Africa,James Faulkner,4.0,0.0,25.0,3.0,6.25
414,Australia,South Africa,Sean Abbott,2.0,0.0,16.0,0.0,8.0
414,Australia,South Africa,Glenn Maxwell,2.0,0.0,11.0,0.0,5.5
414,Australia,South Africa,Pat Cummins,4.0,1.0,11.0,1.0,2.75
414,Australia,South Africa,Cameron Boyce,4.0,0.0,15.0,2.0,3.75
414,South Africa,Australia,Kyle Abbott,2.0,0.0,17.0,0.0,8.5
414,South Africa,Australia,Kagiso Rabada,3.0,0.0,25.0,1.0,8.33
414,South Africa,Australia,Jean-Paul Duminy,1.0,0.0,9.0,0.0,9.0
414,South Africa,Australia,Wayne Parnell,3.4,1.0,17.0,2.0,4.64
414,South Africa,Australia,Imran Tahir,2.0,0.0,18.0,0.0,9.0
414,South Africa,Australia,Ryan McLaren,1.0,0.0,16.0,0.0,16.0
415,Australia,South Africa,Doug Bollinger,4.0,0.0,28.0,1.0,7.0
415,Australia,South Africa,Glenn Maxwell,4.0,0.0,24.0,0.0,6.0
415,Australia,South Africa,James Faulkner,4.0,0.0,28.0,3.0,7.0
415,Australia,South Africa,Sean Abbott,1.0,0.0,14.0,0.0,14.0
415,Australia,South Africa,Cameron Boyce,3.0,0.0,26.0,1.0,8.67
415,Australia,South Africa,Pat Cummins,4.0,0.0,23.0,1.0,5.75
415,South Africa,Australia,Kyle Abbott,3.5,0.0,20.0,1.0,5.22
415,South Africa,Australia,Marchant de Lange,4.0,0.0,34.0,1.0,8.5
415,South Africa,Australia,Wayne Parnell,4.0,0.0,43.0,0.0,10.75
415,South Africa,Australia,David Wiese,4.0,0.0,21.0,3.0,5.25
415,South Africa,Australia,Robin Peterson,4.0,0.0,28.0,3.0,7.0
419,Hong Kong,Nepal,Tanwir Afzal,4.0,1.0,8.0,2.0,2.0
419,Hong Kong,Nepal,Haseeb Amjad,4.0,1.0,20.0,1.0,5.0
419,Hong Kong,Nepal,Irfan Ahmed,4.0,0.0,24.0,2.0,6.0
419,Hong Kong,Nepal,Aizaz Khan,4.0,1.0,4.0,2.0,1.0
419,Hong Kong,Nepal,Nadeem Ahmed,4.0,1.0,11.0,2.0,2.75
419,Nepal,Hong Kong,Sompal Kami,4.0,0.0,17.0,1.0,4.25
419,Nepal,Hong Kong,Shakti Gauchan,4.0,0.0,10.0,2.0,2.5
419,Nepal,Hong Kong,Amrit Bhattarai,3.0,0.0,12.0,1.0,4.0
419,Nepal,Hong Kong,Basant Regmi,4.0,0.0,16.0,0.0,4.0
419,Nepal,Hong Kong,Sagar Pun,4.0,0.0,11.0,2.0,2.75
419,Nepal,Hong Kong,Paras Khadka,0.5,0.0,3.0,1.0,3.6
420,Pakistan,New Zealand,Anwar Ali,2.0,0.0,15.0,1.0,7.5
420,Pakistan,New Zealand,Sohail Tanvir,4.0,0.0,24.0,2.0,6.0
420,Pakistan,New Zealand,Mohammad Irfan,4.0,0.0,27.0,2.0,6.75
420,Pakistan,New Zealand,Raza Hasan,4.0,0.0,24.0,1.0,6.0
420,Pakistan,New Zealand,Mohammad Hafeez,2.0,0.0,15.0,0.0,7.5
420,Pakistan,New Zealand,Shahid Afridi,4.0,0.0,27.0,1.0,6.75
420,New Zealand,Pakistan,Matt Henry,4.0,0.0,31.0,0.0,7.75
420,New Zealand,Pakistan,Mitchell McClenaghan,4.0,0.0,21.0,1.0,5.25
420,New Zealand,Pakistan,Adam Milne,4.0,0.0,18.0,0.0,4.5
420,New Zealand,Pakistan,Anton Devcich,2.0,0.0,19.0,0.0,9.5
420,New Zealand,Pakistan,Nathan McCullum,4.0,0.0,26.0,0.0,6.5
420,New Zealand,Pakistan,Corey Anderson,1.0,0.0,17.0,0.0,17.0
420,New Zealand,Pakistan,James Neesham,0.1,0.0,6.0,0.0,36.0
421,Pakistan,New Zealand,Anwar Ali,2.0,0.0,13.0,0.0,6.5
421,Pakistan,New Zealand,Sohail Tanvir,4.0,0.0,30.0,1.0,7.5
421,Pakistan,New Zealand,Umar Gul,4.0,0.0,24.0,2.0,6.0
421,Pakistan,New Zealand,Raza Hasan,4.0,0.0,24.0,1.0,6.0
421,Pakistan,New Zealand,Mohammad Hafeez,2.0,0.0,20.0,1.0,10.0
421,Pakistan,New Zealand,Shahid Afridi,4.0,0.0,33.0,2.0,8.25
421,New Zealand,Pakistan,Anton Devcich,4.0,0.0,16.0,2.0,4.0
421,New Zealand,Pakistan,Matt Henry,2.0,0.0,9.0,1.0,4.5
421,New Zealand,Pakistan,Kyle Mills,3.5,0.0,26.0,3.0,6.78
421,New Zealand,Pakistan,Nathan McCullum,3.0,0.0,16.0,0.0,5.33
421,New Zealand,Pakistan,Daniel Vettori,3.0,0.0,28.0,1.0,9.33
421,New Zealand,Pakistan,James Neesham,3.0,0.0,25.0,3.0,8.33
422,West Indies,South Africa,Sheldon Cottrell,4.0,0.0,33.0,2.0,8.25
422,West Indies,South Africa,Jason Holder,4.0,0.0,20.0,1.0,5.0
422,West Indies,South Africa,Andre Russell,4.0,0.0,43.0,1.0,10.75
422,West Indies,South Africa,Ashley Nurse,3.0,0.0,24.0,0.0,8.0
422,West Indies,South Africa,Dwayne Bravo,3.0,0.0,26.0,0.0,8.67
422,West Indies,South Africa,Daren Sammy,2.0,0.0,17.0,0.0,8.5
422,South Africa,West Indies,Kyle Abbott,4.0,0.0,30.0,0.0,7.5
422,South Africa,West Indies,Kagiso Rabada,4.0,0.0,38.0,0.0,9.5
422,South Africa,West Indies,David Wiese,2.2,0.0,20.0,1.0,8.57
422,South Africa,West Indies,Wayne Parnell,4.0,0.0,39.0,2.0,9.75
422,South Africa,West Indies,Imran Tahir,4.0,0.0,28.0,3.0,7.0
422,South Africa,West Indies,Farhaan Behardien,1.0,0.0,8.0,0.0,8.0
423,West Indies,South Africa,Sulieman Benn,3.0,0.0,42.0,1.0,14.0
423,West Indies,South Africa,Sheldon Cottrell,3.0,0.0,47.0,0.0,15.67
423,West Indies,South Africa,Jason Holder,4.0,0.0,40.0,2.0,10.0
423,West Indies,South Africa,Andre Russell,4.0,0.0,39.0,0.0,9.75
423,West Indies,South Africa,Dwayne Bravo,4.0,0.0,32.0,2.0,8.0
423,West Indies,South Africa,Daren Sammy,1.0,0.0,17.0,0.0,17.0
423,West Indies,South Africa,Kieron Pollard,1.0,0.0,12.0,0.0,12.0
423,South Africa,West Indies,Kyle Abbott,4.0,0.0,68.0,1.0,17.0
423,South Africa,West Indies,Marchant de Lange,3.2,0.0,42.0,1.0,12.6
423,South Africa,West Indies,David Wiese,4.0,0.0,43.0,3.0,10.75
423,South Africa,West Indies,Aaron Phangiso,3.0,0.0,33.0,1.0,11.0
423,South Africa,West Indies,Imran Tahir,4.0,0.0,29.0,0.0,7.25
423,South Africa,West Indies,Justin Ontong,1.0,0.0,17.0,0.0,17.0
424,West Indies,South Africa,Sheldon Cottrell,4.0,0.0,33.0,1.0,8.25
424,West Indies,South Africa,Carlos Brathwaite,3.0,0.0,42.0,0.0,14.0
424,West Indies,South Africa,Andre Russell,2.0,0.0,24.0,0.0,12.0
424,West Indies,South Africa,Ashley Nurse,2.0,0.0,22.0,0.0,11.0
424,West Indies,South Africa,Dwayne Bravo,4.0,0.0,38.0,1.0,9.5
424,West Indies,South Africa,Marlon Samuels,3.0,0.0,22.0,0.0,7.33
424,West Indies,South Africa,Kieron Pollard,2.0,0.0,13.0,1.0,6.5
424,South Africa,West Indies,Kyle Abbott,3.0,0.0,14.0,0.0,4.67
424,South Africa,West Indies,Marchant de Lange,4.0,0.0,26.0,2.0,6.5
424,South Africa,West Indies,Wayne Parnell,3.0,0.0,33.0,2.0,11.0
424,South Africa,West Indies,Aaron Phangiso,4.0,0.0,23.0,1.0,5.75
424,South Africa,West Indies,David Wiese,4.0,0.0,23.0,5.0,5.75
424,South Africa,West Indies,Jean-Paul Duminy,1.0,0.0,6.0,0.0,6.0
425,Bangladesh,Pakistan,Mustafizur Rahman,4.0,0.0,20.0,2.0,5.0
425,Bangladesh,Pakistan,Shakib Al Hasan,4.0,0.0,17.0,0.0,4.25
425,Bangladesh,Pakistan,Mashrafe Mortaza,4.0,0.0,29.0,0.0,7.25
425,Bangladesh,Pakistan,Arafat Sunny,2.0,0.0,23.0,1.0,11.5
425,Bangladesh,Pakistan,Taskin Ahmed,4.0,0.0,29.0,1.0,7.25
425,Bangladesh,Pakistan,Nasir Hossain,2.0,0.0,16.0,0.0,8.0
425,Pakistan,Bangladesh,Mohammad Hafeez,1.0,0.0,14.0,0.0,14.0
425,Pakistan,Bangladesh,Sohail Tanvir,3.0,0.0,16.0,0.0,5.33
425,Pakistan,Bangladesh,Umar Gul,2.0,0.0,23.0,1.0,11.5
425,Pakistan,Bangladesh,Saeed Ajmal,3.2,0.0,25.0,0.0,7.5
425,Pakistan,Bangladesh,Wahab Riaz,4.0,0.0,39.0,1.0,9.75
425,Pakistan,Bangladesh,Shahid Afridi,3.0,0.0,25.0,0.0,8.33
426,Pakistan,Zimbabwe,Anwar Ali,3.0,0.0,18.0,0.0,6.0
426,Pakistan,Zimbabwe,Mohammad Sami,4.0,0.0,36.0,3.0,9.0
426,Pakistan,Zimbabwe,Bilawal Bhatti,3.0,0.0,37.0,0.0,12.33
426,Pakistan,Zimbabwe,Wahab Riaz,4.0,0.0,38.0,2.0,9.5
426,Pakistan,Zimbabwe,Shahid Afridi,3.0,0.0,28.0,0.0,9.33
426,Pakistan,Zimbabwe,Shoaib Malik,3.0,0.0,12.0,1.0,4.0
426,Zimbabwe,Pakistan,Tinashe Panyangara,2.3,0.0,28.0,1.0,11.2
426,Zimbabwe,Pakistan,Brian Vitori,4.0,0.0,24.0,1.0,6.0
426,Zimbabwe,Pakistan,Chris Mpofu,3.0,0.0,32.0,0.0,10.67
426,Zimbabwe,Pakistan,Sean Williams,4.0,0.0,33.0,1.0,8.25
426,Zimbabwe,Pakistan,Graeme Cremer,4.0,0.0,28.0,2.0,7.0
426,Zimbabwe,Pakistan,Sikandar Raza,2.0,0.0,23.0,0.0,11.5
427,Pakistan,Zimbabwe,Anwar Ali,3.0,0.0,31.0,0.0,10.33
427,Pakistan,Zimbabwe,Mohammad Sami,4.0,0.0,38.0,1.0,9.5
427,Pakistan,Zimbabwe,Bilawal Bhatti,3.0,0.0,31.0,0.0,10.33
427,Pakistan,Zimbabwe,Imad Wasim,2.0,0.0,14.0,0.0,7.0
427,Pakistan,Zimbabwe,Shahid Afridi,4.0,0.0,36.0,1.0,9.0
427,Pakistan,Zimbabwe,Shoaib Malik,4.0,0.0,23.0,1.0,5.75
427,Zimbabwe,Pakistan,Chris Mpofu,4.0,0.0,25.0,2.0,6.25
427,Zimbabwe,Pakistan,Brian Vitori,3.4,0.0,36.0,1.0,9.82
427,Zimbabwe,Pakistan,Sean Williams,4.0,0.0,32.0,2.0,8.0
427,Zimbabwe,Pakistan,Prosper Utseya,4.0,0.0,31.0,1.0,7.75
427,Zimbabwe,Pakistan,Graeme Cremer,2.0,0.0,27.0,0.0,13.5
427,Zimbabwe,Pakistan,Sikandar Raza,2.0,0.0,19.0,1.0,9.5
428,Scotland,Ireland,Safyaan Sharif,4.0,0.0,31.0,2.0,7.75
428,Scotland,Ireland,Alasdair Evans,4.0,0.0,33.0,0.0,8.25
428,Scotland,Ireland,Joshua Davey,4.0,0.0,22.0,1.0,5.5
428,Scotland,Ireland,Mark Watt,4.0,0.0,28.0,0.0,7.0
428,Scotland,Ireland,Michael Leask,4.0,0.0,23.0,2.0,5.75
428,Ireland,Scotland,Graeme McCarter,2.0,0.0,20.0,0.0,10.0
428,Ireland,Scotland,Craig Young,3.0,0.0,27.0,0.0,9.0
428,Ireland,Scotland,Max Sorensen,3.0,0.0,28.0,1.0,9.33
428,Ireland,Scotland,Kevin O'Brien,2.0,0.0,9.0,0.0,4.5
428,Ireland,Scotland,Andy McBrine,2.0,0.0,21.0,0.0,10.5
428,Ireland,Scotland,Tyrone Kane,3.1,0.0,27.0,3.0,8.53
428,Ireland,Scotland,John Anderson,1.0,0.0,13.0,0.0,13.0
430,Scotland,Ireland,Safyaan Sharif,4.0,0.0,26.0,2.0,6.5
430,Scotland,Ireland,Gavin Main,3.0,0.0,21.0,1.0,7.0
430,Scotland,Ireland,Joshua Davey,4.0,0.0,35.0,0.0,8.75
430,Scotland,Ireland,Mark Watt,4.0,0.0,31.0,0.0,7.75
430,Scotland,Ireland,Richie Berrington,3.0,0.0,31.0,1.0,10.33
430,Scotland,Ireland,Michael Leask,2.0,0.0,19.0,1.0,9.5
430,Ireland,Scotland,Tyrone Kane,3.1,0.0,29.0,1.0,9.16
430,Ireland,Scotland,Craig Young,2.0,0.0,20.0,0.0,10.0
430,Ireland,Scotland,Alex Cusack,3.0,0.0,33.0,0.0,11.0
430,Ireland,Scotland,Graeme McCarter,3.0,0.0,30.0,0.0,10.0
430,Ireland,Scotland,George Dockrell,4.0,0.0,21.0,3.0,5.25
430,Ireland,Scotland,Stuart Thompson,2.0,0.0,24.0,0.0,12.0
430,Ireland,Scotland,Kevin O'Brien,1.0,0.0,9.0,0.0,9.0
432,New Zealand,England,Mitchell Santner,4.0,0.0,28.0,2.0,7.0
432,New Zealand,England,Mitchell McClenaghan,4.0,0.0,37.0,2.0,9.25
432,New Zealand,England,Tim Southee,4.0,0.0,45.0,1.0,11.25
432,New Zealand,England,Nathan McCullum,4.0,0.0,46.0,0.0,11.5
432,New Zealand,England,Matt Henry,4.0,0.0,32.0,1.0,8.0
432,England,New Zealand,David Willey,2.2,0.0,22.0,3.0,9.43
432,England,New Zealand,Steven Finn,4.0,0.0,29.0,0.0,7.25
432,England,New Zealand,Mark Wood,3.0,0.0,26.0,3.0,8.67
432,England,New Zealand,Adil Rashid,4.0,0.0,33.0,1.0,8.25
432,England,New Zealand,Ben Stokes,3.0,0.0,24.0,2.0,8.0
433,Nepal,Netherlands,Sompal Kami,4.0,0.0,30.0,0.0,7.5
433,Nepal,Netherlands,Karan KC,4.0,0.0,32.0,1.0,8.0
433,Nepal,Netherlands,Avinash Karn,4.0,0.0,18.0,0.0,4.5
433,Nepal,Netherlands,Basant Regmi,4.0,0.0,24.0,2.0,6.0
433,Nepal,Netherlands,Paras Khadka,4.0,0.0,21.0,0.0,5.25
433,Netherlands,Nepal,Michael Swart,1.0,0.0,5.0,0.0,5.0
433,Netherlands,Nepal,Mudassar Bukhari,4.0,0.0,20.0,0.0,5.0
433,Netherlands,Nepal,Ahsan Malik,4.0,0.0,23.0,3.0,5.75
433,Netherlands,Nepal,Timm van der Gugten,4.0,0.0,23.0,2.0,5.75
433,Netherlands,Nepal,Michael Rippon,2.0,0.0,11.0,1.0,5.5
433,Netherlands,Nepal,Pieter Seelaar,2.0,0.0,11.0,0.0,5.5
433,Netherlands,Nepal,Peter Borren,2.0,0.0,15.0,0.0,7.5
433,Netherlands,Nepal,Paul van Meekeren,1.0,0.0,5.0,0.0,5.0
434,Nepal,Netherlands,Sompal Kami,4.0,0.0,24.0,2.0,6.0
434,Nepal,Netherlands,Karan KC,4.0,0.0,41.0,1.0,10.25
434,Nepal,Netherlands,Avinash Karn,4.0,0.0,31.0,1.0,7.75
434,Nepal,Netherlands,Paras Khadka,4.0,0.0,39.0,0.0,9.75
434,Nepal,Netherlands,Basant Regmi,4.0,0.0,27.0,0.0,6.75
434,Netherlands,Nepal,Thijs van Schelven,4.0,0.0,22.0,2.0,5.5
434,Netherlands,Nepal,Mudassar Bukhari,3.0,0.0,10.0,1.0,3.33
434,Netherlands,Nepal,Michael Rippon,4.0,1.0,11.0,3.0,2.75
434,Netherlands,Nepal,Paul van Meekeren,3.0,1.0,8.0,2.0,2.67
434,Netherlands,Nepal,Ahsan Malik,2.0,0.0,8.0,1.0,4.0
434,Netherlands,Nepal,Maxwell O'Dowd,1.4,0.0,7.0,1.0,4.2
435,Nepal,Netherlands,Sompal Kami,4.0,0.0,31.0,0.0,7.75
435,Nepal,Netherlands,Sagar Pun,4.0,0.0,24.0,1.0,6.0
435,Nepal,Netherlands,Karan KC,3.0,0.0,24.0,2.0,8.0
435,Nepal,Netherlands,Basant Regmi,4.0,0.0,29.0,1.0,7.25
435,Nepal,Netherlands,Shakti Gauchan,4.0,0.0,30.0,1.0,7.5
435,Nepal,Netherlands,Paras Khadka,1.0,0.0,9.0,0.0,9.0
435,Netherlands,Nepal,Thijs van Schelven,3.0,0.0,8.0,1.0,2.67
435,Netherlands,Nepal,Timm van der Gugten,4.0,0.0,33.0,0.0,8.25
435,Netherlands,Nepal,Paul van Meekeren,4.0,0.0,16.0,0.0,4.0
435,Netherlands,Nepal,Ahsan Malik,4.0,0.0,21.0,4.0,5.25
435,Netherlands,Nepal,Pieter Seelaar,2.0,0.0,18.0,1.0,9.0
435,Netherlands,Nepal,Peter Borren,3.0,0.0,24.0,1.0,8.0
436,Nepal,Netherlands,Sompal Kami,4.0,0.0,31.0,1.0,7.75
436,Nepal,Netherlands,Shakti Gauchan,4.0,0.0,18.0,0.0,4.5
436,Nepal,Netherlands,Sagar Pun,4.0,0.0,26.0,3.0,6.5
436,Nepal,Netherlands,Karan KC,3.0,0.0,25.0,0.0,8.33
436,Nepal,Netherlands,Basant Regmi,4.0,0.0,31.0,2.0,7.75
436,Nepal,Netherlands,Paras Khadka,1.0,0.0,7.0,0.0,7.0
436,Netherlands,Nepal,Roelof van der Merwe,4.0,0.0,27.0,2.0,6.75
436,Netherlands,Nepal,Mudassar Bukhari,4.0,0.0,23.0,1.0,5.75
436,Netherlands,Nepal,Paul van Meekeren,4.0,0.0,34.0,0.0,8.5
436,Netherlands,Nepal,Ahsan Malik,3.4,0.0,25.0,3.0,6.82
436,Netherlands,Nepal,Michael Rippon,3.0,0.0,15.0,0.0,5.0
436,Netherlands,Nepal,Pieter Seelaar,1.0,0.0,7.0,0.0,7.0
437,Bangladesh,South Africa,Arafat Sunny,3.0,0.0,19.0,2.0,6.33
437,Bangladesh,South Africa,Nasir Hossain,4.0,0.0,37.0,1.0,9.25
437,Bangladesh,South Africa,Shakib Al Hasan,4.0,0.0,24.0,1.0,6.0
437,Bangladesh,South Africa,Mustafizur Rahman,4.0,0.0,30.0,0.0,7.5
437,Bangladesh,South Africa,Sohag Gazi,2.0,0.0,16.0,0.0,8.0
437,Bangladesh,South Africa,Mashrafe Mortaza,3.0,0.0,20.0,0.0,6.67
437,South Africa,Bangladesh,Kyle Abbott,2.0,0.0,10.0,1.0,5.0
437,South Africa,Bangladesh,Kagiso Rabada,3.0,0.0,28.0,2.0,9.33
437,South Africa,Bangladesh,Wayne Parnell,2.5,0.0,12.0,1.0,4.24
437,South Africa,Bangladesh,David Wiese,3.0,0.0,12.0,2.0,4.0
437,South Africa,Bangladesh,Aaron Phangiso,4.0,0.0,21.0,1.0,5.25
437,South Africa,Bangladesh,Jean-Paul Duminy,4.0,0.0,11.0,2.0,2.75
438,Bangladesh,South Africa,Arafat Sunny,4.0,0.0,31.0,1.0,7.75
438,Bangladesh,South Africa,Nasir Hossain,4.0,0.0,26.0,2.0,6.5
438,Bangladesh,South Africa,Mustafizur Rahman,4.0,0.0,34.0,1.0,8.5
438,Bangladesh,South Africa,Shakib Al Hasan,4.0,0.0,37.0,0.0,9.25
438,Bangladesh,South Africa,Mashrafe Mortaza,3.0,0.0,25.0,0.0,8.33
438,Bangladesh,South Africa,Soumya Sarkar,1.0,0.0,11.0,0.0,11.0
438,South Africa,Bangladesh,Kyle Abbott,3.2,0.0,20.0,3.0,6.0
438,South Africa,Bangladesh,Jean-Paul Duminy,4.0,0.0,26.0,0.0,6.5
438,South Africa,Bangladesh,Wayne Parnell,3.0,0.0,29.0,1.0,9.67
438,South Africa,Bangladesh,David Wiese,2.0,0.0,17.0,0.0,8.5
438,South Africa,Bangladesh,Eddie Leie,3.0,0.0,16.0,3.0,5.33
438,South Africa,Bangladesh,Aaron Phangiso,4.0,0.0,30.0,3.0,7.5
439,Scotland,United Arab Emirates,Alasdair Evans,4.0,0.0,24.0,1.0,6.0
439,Scotland,United Arab Emirates,Safyaan Sharif,3.1,0.0,22.0,1.0,6.95
439,Scotland,United Arab Emirates,Joshua Davey,3.0,0.0,15.0,0.0,5.0
439,Scotland,United Arab Emirates,Mark Watt,4.0,0.0,28.0,3.0,7.0
439,Scotland,United Arab Emirates,Michael Leask,4.0,0.0,20.0,3.0,5.0
